country,study_id,region,age_low,age_high,gender,population,date,age_breakdown,gender_breakdown,for_regional_analysis,reference
Scotland,,Scotland,45,46,Male,36884,15-Jul,1,1,1,https://www.ons.gov.uk/peoplepopulationandcommunity/populationandmigration/populationestimates/datasets/populationestimatesanalysistool
Scotland,,Scotland,46,47,Female,39222,15-Jul,1,1,1,https://www.ons.gov.uk/peoplepopulationandcommunity/populationandmigration/populationestimates/datasets/populationestimatesanalysistool
Scotland,,Scotland,46,47,Male,36481,15-Jul,1,1,1,https://www.ons.gov.uk/peoplepopulationandcommunity/populationandmigration/populationestimates/datasets/populationestimatesanalysistool
Scotland,,Scotland,47,48,Female,40801,15-Jul,1,1,1,https://www.ons.gov.uk/peoplepopulationandcommunity/populationandmigration/populationestimates/datasets/populationestimatesanalysistool
Scotland,,Scotland,47,48,Male,37985,15-Jul,1,1,1,https://www.ons.gov.uk/peoplepopulationandcommunity/populationandmigration/populationestimates/datasets/populationestimatesanalysistool
Scotland,,Scotland,48,49,Female,41543,15-Jul,1,1,1,https://www.ons.gov.uk/peoplepopulationandcommunity/populationandmigration/populationestimates/datasets/populationestimatesanalysistool
Scotland,,Scotland,48,49,Male,38668,15-Jul,1,1,1,https://www.ons.gov.uk/peoplepopulationandcommunity/populationandmigration/populationestimates/datasets/populationestimatesanalysistool
Scotland,,Scotland,49,50,Female,41358,15-Jul,1,1,1,https://www.ons.gov.uk/peoplepopulationandcommunity/populationandmigration/populationestimates/datasets/populationestimatesanalysistool
Scotland,,Scotland,49,50,Male,39404,15-Jul,1,1,1,https://www.ons.gov.uk/peoplepopulationandcommunity/populationandmigration/populationestimates/datasets/populationestimatesanalysistool
Scotland,,Scotland,50,51,Female,41391,15-Jul,1,1,1,https://www.ons.gov.uk/peoplepopulationandcommunity/populationandmigration/populationestimates/datasets/populationestimatesanalysistool
Scotland,,Scotland,50,51,Male,38795,15-Jul,1,1,1,https://www.ons.gov.uk/peoplepopulationandcommunity/populationandmigration/populationestimates/datasets/populationestimatesanalysistool
Scotland,,Scotland,51,52,Female,42646,15-Jul,1,1,1,https://www.ons.gov.uk/peoplepopulationandcommunity/populationandmigration/populationestimates/datasets/populationestimatesanalysistool
Scotland,,Scotland,51,52,Male,40421,15-Jul,1,1,1,https://www.ons.gov.uk/peoplepopulationandcommunity/populationandmigration/populationestimates/datasets/populationestimatesanalysistool
Scotland,,Scotland,52,53,Female,42441,15-Jul,1,1,1,https://www.ons.gov.uk/peoplepopulationandcommunity/populationandmigration/populationestimates/datasets/populationestimatesanalysistool
Scotland,,Scotland,52,53,Male,39547,15-Jul,1,1,1,https://www.ons.gov.uk/peoplepopulationandcommunity/populationandmigration/populationestimates/datasets/populationestimatesanalysistool
Scotland,,Scotland,53,54,Female,42060,15-Jul,1,1,1,https://www.ons.gov.uk/peoplepopulationandcommunity/populationandmigration/populationestimates/datasets/populationestimatesanalysistool
Scotland,,Scotland,53,54,Male,39588,15-Jul,1,1,1,https://www.ons.gov.uk/peoplepopulationandcommunity/populationandmigration/populationestimates/datasets/populationestimatesanalysistool
Scotland,,Scotland,54,55,Female,40724,15-Jul,1,1,1,https://www.ons.gov.uk/peoplepopulationandcommunity/populationandmigration/populationestimates/datasets/populationestimatesanalysistool
Scotland,,Scotland,54,55,Male,39078,15-Jul,1,1,1,https://www.ons.gov.uk/peoplepopulationandcommunity/populationandmigration/populationestimates/datasets/populationestimatesanalysistool
Scotland,,Scotland,55,56,Female,39939,15-Jul,1,1,1,https://www.ons.gov.uk/peoplepopulationandcommunity/populationandmigration/populationestimates/datasets/populationestimatesanalysistool
Scotland,,Scotland,55,56,Male,38031,15-Jul,1,1,1,https://www.ons.gov.uk/peoplepopulationandcommunity/populationandmigration/populationestimates/datasets/populationestimatesanalysistool
Scotland,,Scotland,56,57,Female,38427,15-Jul,1,1,1,https://www.ons.gov.uk/peoplepopulationandcommunity/populationandmigration/populationestimates/datasets/populationestimatesanalysistool
Scotland,,Scotland,56,57,Male,36862,15-Jul,1,1,1,https://www.ons.gov.uk/peoplepopulationandcommunity/populationandmigration/populationestimates/datasets/populationestimatesanalysistool
Scotland,,Scotland,57,58,Female,38397,15-Jul,1,1,1,https://www.ons.gov.uk/peoplepopulationandcommunity/populationandmigration/populationestimates/datasets/populationestimatesanalysistool
Scotland,,Scotland,57,58,Male,36217,15-Jul,1,1,1,https://www.ons.gov.uk/peoplepopulationandcommunity/populationandmigration/populationestimates/datasets/populationestimatesanalysistool
Scotland,,Scotland,58,59,Female,37263,15-Jul,1,1,1,https://www.ons.gov.uk/peoplepopulationandcommunity/populationandmigration/populationestimates/datasets/populationestimatesanalysistool
Scotland,,Scotland,58,59,Male,35210,15-Jul,1,1,1,https://www.ons.gov.uk/peoplepopulationandcommunity/populationandmigration/populationestimates/datasets/populationestimatesanalysistool
Scotland,,Scotland,59,60,Female,36058,15-Jul,1,1,1,https://www.ons.gov.uk/peoplepopulationandcommunity/populationandmigration/populationestimates/datasets/populationestimatesanalysistool
Scotland,,Scotland,59,60,Male,34417,15-Jul,1,1,1,https://www.ons.gov.uk/peoplepopulationandcommunity/populationandmigration/populationestimates/datasets/populationestimatesanalysistool
Scotland,,Scotland,60,61,Female,34941,15-Jul,1,1,1,https://www.ons.gov.uk/peoplepopulationandcommunity/populationandmigration/populationestimates/datasets/populationestimatesanalysistool
Scotland,,Scotland,60,61,Male,33311,15-Jul,1,1,1,https://www.ons.gov.uk/peoplepopulationandcommunity/populationandmigration/populationestimates/datasets/populationestimatesanalysistool
Scotland,,Scotland,61,62,Female,33606,15-Jul,1,1,1,https://www.ons.gov.uk/peoplepopulationandcommunity/populationandmigration/populationestimates/datasets/populationestimatesanalysistool
Scotland,,Scotland,61,62,Male,31726,15-Jul,1,1,1,https://www.ons.gov.uk/peoplepopulationandcommunity/populationandmigration/populationestimates/datasets/populationestimatesanalysistool
Scotland,,Scotland,62,63,Female,33002,15-Jul,1,1,1,https://www.ons.gov.uk/peoplepopulationandcommunity/populationandmigration/populationestimates/datasets/populationestimatesanalysistool
Scotland,,Scotland,62,63,Male,31363,15-Jul,1,1,1,https://www.ons.gov.uk/peoplepopulationandcommunity/populationandmigration/populationestimates/datasets/populationestimatesanalysistool
Scotland,,Scotland,63,64,Female,32395,15-Jul,1,1,1,https://www.ons.gov.uk/peoplepopulationandcommunity/populationandmigration/populationestimates/datasets/populationestimatesanalysistool
Scotland,,Scotland,63,64,Male,30581,15-Jul,1,1,1,https://www.ons.gov.uk/peoplepopulationandcommunity/populationandmigration/populationestimates/datasets/populationestimatesanalysistool
Scotland,,Scotland,64,65,Female,31202,15-Jul,1,1,1,https://www.ons.gov.uk/peoplepopulationandcommunity/populationandmigration/populationestimates/datasets/populationestimatesanalysistool
Scotland,,Scotland,64,65,Male,29425,15-Jul,1,1,1,https://www.ons.gov.uk/peoplepopulationandcommunity/populationandmigration/populationestimates/datasets/populationestimatesanalysistool
Scotland,,Scotland,65,66,Female,31507,15-Jul,1,1,1,https://www.ons.gov.uk/peoplepopulationandcommunity/populationandmigration/populationestimates/datasets/populationestimatesanalysistool
Scotland,,Scotland,65,66,Male,29569,15-Jul,1,1,1,https://www.ons.gov.uk/peoplepopulationandcommunity/populationandmigration/populationestimates/datasets/populationestimatesanalysistool
Scotland,,Scotland,66,67,Female,31414,15-Jul,1,1,1,https://www.ons.gov.uk/peoplepopulationandcommunity/populationandmigration/populationestimates/datasets/populationestimatesanalysistool
Scotland,,Scotland,66,67,Male,29668,15-Jul,1,1,1,https://www.ons.gov.uk/peoplepopulationandcommunity/populationandmigration/populationestimates/datasets/populationestimatesanalysistool
Scotland,,Scotland,67,68,Female,32127,15-Jul,1,1,1,https://www.ons.gov.uk/peoplepopulationandcommunity/populationandmigration/populationestimates/datasets/populationestimatesanalysistool
Scotland,,Scotland,67,68,Male,30193,15-Jul,1,1,1,https://www.ons.gov.uk/peoplepopulationandcommunity/populationandmigration/populationestimates/datasets/populationestimatesanalysistool
Scotland,,Scotland,68,69,Female,33103,15-Jul,1,1,1,https://www.ons.gov.uk/peoplepopulationandcommunity/populationandmigration/populationestimates/datasets/populationestimatesanalysistool
Scotland,,Scotland,68,69,Male,30916,15-Jul,1,1,1,https://www.ons.gov.uk/peoplepopulationandcommunity/populationandmigration/populationestimates/datasets/populationestimatesanalysistool
Scotland,,Scotland,69,70,Female,35906,15-Jul,1,1,1,https://www.ons.gov.uk/peoplepopulationandcommunity/populationandmigration/populationestimates/datasets/populationestimatesanalysistool
Scotland,,Scotland,69,70,Male,33121,15-Jul,1,1,1,https://www.ons.gov.uk/peoplepopulationandcommunity/populationandmigration/populationestimates/datasets/populationestimatesanalysistool
Scotland,,Scotland,70,71,Female,26974,15-Jul,1,1,1,https://www.ons.gov.uk/peoplepopulationandcommunity/populationandmigration/populationestimates/datasets/populationestimatesanalysistool
Scotland,,Scotland,70,71,Male,24797,15-Jul,1,1,1,https://www.ons.gov.uk/peoplepopulationandcommunity/populationandmigration/populationestimates/datasets/populationestimatesanalysistool
Scotland,,Scotland,71,72,Female,25687,15-Jul,1,1,1,https://www.ons.gov.uk/peoplepopulationandcommunity/populationandmigration/populationestimates/datasets/populationestimatesanalysistool
Scotland,,Scotland,71,72,Male,22863,15-Jul,1,1,1,https://www.ons.gov.uk/peoplepopulationandcommunity/populationandmigration/populationestimates/datasets/populationestimatesanalysistool
Scotland,,Scotland,72,73,Female,25970,15-Jul,1,1,1,https://www.ons.gov.uk/peoplepopulationandcommunity/populationandmigration/populationestimates/datasets/populationestimatesanalysistool
Scotland,,Scotland,72,73,Male,23308,15-Jul,1,1,1,https://www.ons.gov.uk/peoplepopulationandcommunity/populationandmigration/populationestimates/datasets/populationestimatesanalysistool
Scotland,,Scotland,73,74,Female,25265,15-Jul,1,1,1,https://www.ons.gov.uk/peoplepopulationandcommunity/populationandmigration/populationestimates/datasets/populationestimatesanalysistool
Scotland,,Scotland,73,74,Male,21528,15-Jul,1,1,1,https://www.ons.gov.uk/peoplepopulationandcommunity/populationandmigration/populationestimates/datasets/populationestimatesanalysistool
Scotland,,Scotland,74,75,Female,23254,15-Jul,1,1,1,https://www.ons.gov.uk/peoplepopulationandcommunity/populationandmigration/populationestimates/datasets/populationestimatesanalysistool
Scotland,,Scotland,74,75,Male,19373,15-Jul,1,1,1,https://www.ons.gov.uk/peoplepopulationandcommunity/populationandmigration/populationestimates/datasets/populationestimatesanalysistool
Scotland,,Scotland,75,76,Female,21636,15-Jul,1,1,1,https://www.ons.gov.uk/peoplepopulationandcommunity/populationandmigration/populationestimates/datasets/populationestimatesanalysistool
Scotland,,Scotland,75,76,Male,17496,15-Jul,1,1,1,https://www.ons.gov.uk/peoplepopulationandcommunity/populationandmigration/populationestimates/datasets/populationestimatesanalysistool
Scotland,,Scotland,76,77,Female,21833,15-Jul,1,1,1,https://www.ons.gov.uk/peoplepopulationandcommunity/populationandmigration/populationestimates/datasets/populationestimatesanalysistool
Scotland,,Scotland,76,77,Male,17603,15-Jul,1,1,1,https://www.ons.gov.uk/peoplepopulationandcommunity/populationandmigration/populationestimates/datasets/populationestimatesanalysistool
Scotland,,Scotland,77,78,Female,21118,15-Jul,1,1,1,https://www.ons.gov.uk/peoplepopulationandcommunity/populationandmigration/populationestimates/datasets/populationestimatesanalysistool
Scotland,,Scotland,77,78,Male,16869,15-Jul,1,1,1,https://www.ons.gov.uk/peoplepopulationandcommunity/populationandmigration/populationestimates/datasets/populationestimatesanalysistool
Scotland,,Scotland,78,79,Female,20348,15-Jul,1,1,1,https://www.ons.gov.uk/peoplepopulationandcommunity/populationandmigration/populationestimates/datasets/populationestimatesanalysistool
Scotland,,Scotland,78,79,Male,16115,15-Jul,1,1,1,https://www.ons.gov.uk/peoplepopulationandcommunity/populationandmigration/populationestimates/datasets/populationestimatesanalysistool
Scotland,,Scotland,79,80,Female,19396,15-Jul,1,1,1,https://www.ons.gov.uk/peoplepopulationandcommunity/populationandmigration/populationestimates/datasets/populationestimatesanalysistool
Scotland,,Scotland,79,80,Male,14432,15-Jul,1,1,1,https://www.ons.gov.uk/peoplepopulationandcommunity/populationandmigration/populationestimates/datasets/populationestimatesanalysistool
Scotland,,Scotland,80,81,Female,18453,15-Jul,1,1,1,https://www.ons.gov.uk/peoplepopulationandcommunity/populationandmigration/populationestimates/datasets/populationestimatesanalysistool
Scotland,,Scotland,80,81,Male,13546,15-Jul,1,1,1,https://www.ons.gov.uk/peoplepopulationandcommunity/populationandmigration/populationestimates/datasets/populationestimatesanalysistool
Scotland,,Scotland,81,82,Female,17214,15-Jul,1,1,1,https://www.ons.gov.uk/peoplepopulationandcommunity/populationandmigration/populationestimates/datasets/populationestimatesanalysistool
Scotland,,Scotland,81,82,Male,12469,15-Jul,1,1,1,https://www.ons.gov.uk/peoplepopulationandcommunity/populationandmigration/populationestimates/datasets/populationestimatesanalysistool
Scotland,,Scotland,82,83,Female,15965,15-Jul,1,1,1,https://www.ons.gov.uk/peoplepopulationandcommunity/populationandmigration/populationestimates/datasets/populationestimatesanalysistool
Scotland,,Scotland,82,83,Male,11120,15-Jul,1,1,1,https://www.ons.gov.uk/peoplepopulationandcommunity/populationandmigration/populationestimates/datasets/populationestimatesanalysistool
Scotland,,Scotland,83,84,Female,14544,15-Jul,1,1,1,https://www.ons.gov.uk/peoplepopulationandcommunity/populationandmigration/populationestimates/datasets/populationestimatesanalysistool
Scotland,,Scotland,83,84,Male,9975,15-Jul,1,1,1,https://www.ons.gov.uk/peoplepopulationandcommunity/populationandmigration/populationestimates/datasets/populationestimatesanalysistool
Scotland,,Scotland,84,85,Female,14041,15-Jul,1,1,1,https://www.ons.gov.uk/peoplepopulationandcommunity/populationandmigration/populationestimates/datasets/populationestimatesanalysistool
Scotland,,Scotland,84,85,Male,9091,15-Jul,1,1,1,https://www.ons.gov.uk/peoplepopulationandcommunity/populationandmigration/populationestimates/datasets/populationestimatesanalysistool
Scotland,,Scotland,85,86,Female,12678,15-Jul,1,1,1,https://www.ons.gov.uk/peoplepopulationandcommunity/populationandmigration/populationestimates/datasets/populationestimatesanalysistool
Scotland,,Scotland,85,86,Male,7894,15-Jul,1,1,1,https://www.ons.gov.uk/peoplepopulationandcommunity/populationandmigration/populationestimates/datasets/populationestimatesanalysistool
Scotland,,Scotland,86,87,Female,11277,15-Jul,1,1,1,https://www.ons.gov.uk/peoplepopulationandcommunity/populationandmigration/populationestimates/datasets/populationestimatesanalysistool
Scotland,,Scotland,86,87,Male,6573,15-Jul,1,1,1,https://www.ons.gov.uk/peoplepopulationandcommunity/populationandmigration/populationestimates/datasets/populationestimatesanalysistool
Scotland,,Scotland,87,88,Female,9897,15-Jul,1,1,1,https://www.ons.gov.uk/peoplepopulationandcommunity/populationandmigration/populationestimates/datasets/populationestimatesanalysistool
Scotland,,Scotland,87,88,Male,5635,15-Jul,1,1,1,https://www.ons.gov.uk/peoplepopulationandcommunity/populationandmigration/populationestimates/datasets/populationestimatesanalysistool
Scotland,,Scotland,88,89,Female,8421,15-Jul,1,1,1,https://www.ons.gov.uk/peoplepopulationandcommunity/populationandmigration/populationestimates/datasets/populationestimatesanalysistool
Scotland,,Scotland,88,89,Male,4454,15-Jul,1,1,1,https://www.ons.gov.uk/peoplepopulationandcommunity/populationandmigration/populationestimates/datasets/populationestimatesanalysistool
Scotland,,Scotland,89,90,Female,7418,15-Jul,1,1,1,https://www.ons.gov.uk/peoplepopulationandcommunity/populationandmigration/populationestimates/datasets/populationestimatesanalysistool
Scotland,,Scotland,89,90,Male,3731,15-Jul,1,1,1,https://www.ons.gov.uk/peoplepopulationandcommunity/populationandmigration/populationestimates/datasets/populationestimatesanalysistool
Scotland,,Scotland,90,91,Female,29050,15-Jul,1,1,1,https://www.ons.gov.uk/peoplepopulationandcommunity/populationandmigration/populationestimates/datasets/populationestimatesanalysistool
Scotland,,Scotland,90,91,Male,12017,15-Jul,1,1,1,https://www.ons.gov.uk/peoplepopulationandcommunity/populationandmigration/populationestimates/datasets/populationestimatesanalysistool
Wales,,Wales,0,1,Female,16346,15-Jul,1,1,1,https://www.ons.gov.uk/peoplepopulationandcommunity/populationandmigration/populationestimates/datasets/populationestimatesanalysistool
Wales,,Wales,0,1,Male,16999,15-Jul,1,1,1,https://www.ons.gov.uk/peoplepopulationandcommunity/populationandmigration/populationestimates/datasets/populationestimatesanalysistool
Wales,,Wales,1,2,Female,16525,15-Jul,1,1,1,https://www.ons.gov.uk/peoplepopulationandcommunity/populationandmigration/populationestimates/datasets/populationestimatesanalysistool
Wales,,Wales,1,2,Male,17318,15-Jul,1,1,1,https://www.ons.gov.uk/peoplepopulationandcommunity/populationandmigration/populationestimates/datasets/populationestimatesanalysistool
Wales,,Wales,2,3,Female,16627,15-Jul,1,1,1,https://www.ons.gov.uk/peoplepopulationandcommunity/populationandmigration/populationestimates/datasets/populationestimatesanalysistool
Wales,,Wales,2,3,Male,17694,15-Jul,1,1,1,https://www.ons.gov.uk/peoplepopulationandcommunity/populationandmigration/populationestimates/datasets/populationestimatesanalysistool
Wales,,Wales,3,4,Female,17170,15-Jul,1,1,1,https://www.ons.gov.uk/peoplepopulationandcommunity/populationandmigration/populationestimates/datasets/populationestimatesanalysistool
Wales,,Wales,3,4,Male,18038,15-Jul,1,1,1,https://www.ons.gov.uk/peoplepopulationandcommunity/populationandmigration/populationestimates/datasets/populationestimatesanalysistool
Wales,,Wales,4,5,Female,17904,15-Jul,1,1,1,https://www.ons.gov.uk/peoplepopulationandcommunity/populationandmigration/populationestimates/datasets/populationestimatesanalysistool
Wales,,Wales,4,5,Male,18640,15-Jul,1,1,1,https://www.ons.gov.uk/peoplepopulationandcommunity/populationandmigration/populationestimates/datasets/populationestimatesanalysistool
Wales,,Wales,5,6,Female,18254,15-Jul,1,1,1,https://www.ons.gov.uk/peoplepopulationandcommunity/populationandmigration/populationestimates/datasets/populationestimatesanalysistool
Wales,,Wales,5,6,Male,19116,15-Jul,1,1,1,https://www.ons.gov.uk/peoplepopulationandcommunity/populationandmigration/populationestimates/datasets/populationestimatesanalysistool
Wales,,Wales,6,7,Female,17913,15-Jul,1,1,1,https://www.ons.gov.uk/peoplepopulationandcommunity/populationandmigration/populationestimates/datasets/populationestimatesanalysistool
Wales,,Wales,6,7,Male,18802,15-Jul,1,1,1,https://www.ons.gov.uk/peoplepopulationandcommunity/populationandmigration/populationestimates/datasets/populationestimatesanalysistool
Wales,,Wales,7,8,Female,17564,15-Jul,1,1,1,https://www.ons.gov.uk/peoplepopulationandcommunity/populationandmigration/populationestimates/datasets/populationestimatesanalysistool
Wales,,Wales,7,8,Male,18624,15-Jul,1,1,1,https://www.ons.gov.uk/peoplepopulationandcommunity/populationandmigration/populationestimates/datasets/populationestimatesanalysistool
Wales,,Wales,8,9,Female,18067,15-Jul,1,1,1,https://www.ons.gov.uk/peoplepopulationandcommunity/populationandmigration/populationestimates/datasets/populationestimatesanalysistool
Wales,,Wales,8,9,Male,18867,15-Jul,1,1,1,https://www.ons.gov.uk/peoplepopulationandcommunity/populationandmigration/populationestimates/datasets/populationestimatesanalysistool
Wales,,Wales,9,10,Female,17336,15-Jul,1,1,1,https://www.ons.gov.uk/peoplepopulationandcommunity/populationandmigration/populationestimates/datasets/populationestimatesanalysistool
Wales,,Wales,9,10,Male,18260,15-Jul,1,1,1,https://www.ons.gov.uk/peoplepopulationandcommunity/populationandmigration/populationestimates/datasets/populationestimatesanalysistool
Wales,,Wales,10,11,Female,17125,15-Jul,1,1,1,https://www.ons.gov.uk/peoplepopulationandcommunity/populationandmigration/populationestimates/datasets/populationestimatesanalysistool
Wales,,Wales,10,11,Male,18057,15-Jul,1,1,1,https://www.ons.gov.uk/peoplepopulationandcommunity/populationandmigration/populationestimates/datasets/populationestimatesanalysistool
Wales,,Wales,11,12,Female,16690,15-Jul,1,1,1,https://www.ons.gov.uk/peoplepopulationandcommunity/populationandmigration/populationestimates/datasets/populationestimatesanalysistool
Wales,,Wales,11,12,Male,17302,15-Jul,1,1,1,https://www.ons.gov.uk/peoplepopulationandcommunity/populationandmigration/populationestimates/datasets/populationestimatesanalysistool
Wales,,Wales,12,13,Female,16181,15-Jul,1,1,1,https://www.ons.gov.uk/peoplepopulationandcommunity/populationandmigration/populationestimates/datasets/populationestimatesanalysistool
Wales,,Wales,12,13,Male,16806,15-Jul,1,1,1,https://www.ons.gov.uk/peoplepopulationandcommunity/populationandmigration/populationestimates/datasets/populationestimatesanalysistool
Wales,,Wales,13,14,Female,15744,15-Jul,1,1,1,https://www.ons.gov.uk/peoplepopulationandcommunity/populationandmigration/populationestimates/datasets/populationestimatesanalysistool
Wales,,Wales,13,14,Male,16773,15-Jul,1,1,1,https://www.ons.gov.uk/peoplepopulationandcommunity/populationandmigration/populationestimates/datasets/populationestimatesanalysistool
Wales,,Wales,14,15,Female,15721,15-Jul,1,1,1,https://www.ons.gov.uk/peoplepopulationandcommunity/populationandmigration/populationestimates/datasets/populationestimatesanalysistool
Wales,,Wales,14,15,Male,16720,15-Jul,1,1,1,https://www.ons.gov.uk/peoplepopulationandcommunity/populationandmigration/populationestimates/datasets/populationestimatesanalysistool
Wales,,Wales,15,16,Female,16243,15-Jul,1,1,1,https://www.ons.gov.uk/peoplepopulationandcommunity/populationandmigration/populationestimates/datasets/populationestimatesanalysistool
Wales,,Wales,15,16,Male,17653,15-Jul,1,1,1,https://www.ons.gov.uk/peoplepopulationandcommunity/populationandmigration/populationestimates/datasets/populationestimatesanalysistool
Wales,,Wales,16,17,Female,16891,15-Jul,1,1,1,https://www.ons.gov.uk/peoplepopulationandcommunity/populationandmigration/populationestimates/datasets/populationestimatesanalysistool
Wales,,Wales,16,17,Male,17907,15-Jul,1,1,1,https://www.ons.gov.uk/peoplepopulationandcommunity/populationandmigration/populationestimates/datasets/populationestimatesanalysistool
Wales,,Wales,17,18,Female,17562,15-Jul,1,1,1,https://www.ons.gov.uk/peoplepopulationandcommunity/populationandmigration/populationestimates/datasets/populationestimatesanalysistool
Wales,,Wales,17,18,Male,18467,15-Jul,1,1,1,https://www.ons.gov.uk/peoplepopulationandcommunity/populationandmigration/populationestimates/datasets/populationestimatesanalysistool
Wales,,Wales,18,19,Female,18121,15-Jul,1,1,1,https://www.ons.gov.uk/peoplepopulationandcommunity/populationandmigration/populationestimates/datasets/populationestimatesanalysistool
Wales,,Wales,18,19,Male,19155,15-Jul,1,1,1,https://www.ons.gov.uk/peoplepopulationandcommunity/populationandmigration/populationestimates/datasets/populationestimatesanalysistool
Wales,,Wales,19,20,Female,19468,15-Jul,1,1,1,https://www.ons.gov.uk/peoplepopulationandcommunity/populationandmigration/populationestimates/datasets/populationestimatesanalysistool
Wales,,Wales,19,20,Male,21017,15-Jul,1,1,1,https://www.ons.gov.uk/peoplepopulationandcommunity/populationandmigration/populationestimates/datasets/populationestimatesanalysistool
Wales,,Wales,20,21,Female,19585,15-Jul,1,1,1,https://www.ons.gov.uk/peoplepopulationandcommunity/populationandmigration/populationestimates/datasets/populationestimatesanalysistool
Wales,,Wales,20,21,Male,21912,15-Jul,1,1,1,https://www.ons.gov.uk/peoplepopulationandcommunity/populationandmigration/populationestimates/datasets/populationestimatesanalysistool
Wales,,Wales,21,22,Female,19697,15-Jul,1,1,1,https://www.ons.gov.uk/peoplepopulationandcommunity/populationandmigration/populationestimates/datasets/populationestimatesanalysistool
Wales,,Wales,21,22,Male,21837,15-Jul,1,1,1,https://www.ons.gov.uk/peoplepopulationandcommunity/populationandmigration/populationestimates/datasets/populationestimatesanalysistool
Wales,,Wales,22,23,Female,20517,15-Jul,1,1,1,https://www.ons.gov.uk/peoplepopulationandcommunity/populationandmigration/populationestimates/datasets/populationestimatesanalysistool
Wales,,Wales,22,23,Male,22751,15-Jul,1,1,1,https://www.ons.gov.uk/peoplepopulationandcommunity/populationandmigration/populationestimates/datasets/populationestimatesanalysistool
Wales,,Wales,23,24,Female,20622,15-Jul,1,1,1,https://www.ons.gov.uk/peoplepopulationandcommunity/populationandmigration/populationestimates/datasets/populationestimatesanalysistool
Wales,,Wales,23,24,Male,21775,15-Jul,1,1,1,https://www.ons.gov.uk/peoplepopulationandcommunity/populationandmigration/populationestimates/datasets/populationestimatesanalysistool
Wales,,Wales,24,25,Female,20982,15-Jul,1,1,1,https://www.ons.gov.uk/peoplepopulationandcommunity/populationandmigration/populationestimates/datasets/populationestimatesanalysistool
Wales,,Wales,24,25,Male,21406,15-Jul,1,1,1,https://www.ons.gov.uk/peoplepopulationandcommunity/populationandmigration/populationestimates/datasets/populationestimatesanalysistool
Wales,,Wales,25,26,Female,20792,15-Jul,1,1,1,https://www.ons.gov.uk/peoplepopulationandcommunity/populationandmigration/populationestimates/datasets/populationestimatesanalysistool
Wales,,Wales,25,26,Male,22094,15-Jul,1,1,1,https://www.ons.gov.uk/peoplepopulationandcommunity/populationandmigration/populationestimates/datasets/populationestimatesanalysistool
Wales,,Wales,26,27,Female,19830,15-Jul,1,1,1,https://www.ons.gov.uk/peoplepopulationandcommunity/populationandmigration/populationestimates/datasets/populationestimatesanalysistool
Wales,,Wales,26,27,Male,21250,15-Jul,1,1,1,https://www.ons.gov.uk/peoplepopulationandcommunity/populationandmigration/populationestimates/datasets/populationestimatesanalysistool
Wales,,Wales,27,28,Female,19664,15-Jul,1,1,1,https://www.ons.gov.uk/peoplepopulationandcommunity/populationandmigration/populationestimates/datasets/populationestimatesanalysistool
Wales,,Wales,27,28,Male,20418,15-Jul,1,1,1,https://www.ons.gov.uk/peoplepopulationandcommunity/populationandmigration/populationestimates/datasets/populationestimatesanalysistool
Wales,,Wales,28,29,Female,19177,15-Jul,1,1,1,https://www.ons.gov.uk/peoplepopulationandcommunity/populationandmigration/populationestimates/datasets/populationestimatesanalysistool
Wales,,Wales,28,29,Male,19909,15-Jul,1,1,1,https://www.ons.gov.uk/peoplepopulationandcommunity/populationandmigration/populationestimates/datasets/populationestimatesanalysistool
Wales,,Wales,29,30,Female,18750,15-Jul,1,1,1,https://www.ons.gov.uk/peoplepopulationandcommunity/populationandmigration/populationestimates/datasets/populationestimatesanalysistool
Wales,,Wales,29,30,Male,19007,15-Jul,1,1,1,https://www.ons.gov.uk/peoplepopulationandcommunity/populationandmigration/populationestimates/datasets/populationestimatesanalysistool
Wales,,Wales,30,31,Female,18445,15-Jul,1,1,1,https://www.ons.gov.uk/peoplepopulationandcommunity/populationandmigration/populationestimates/datasets/populationestimatesanalysistool
Wales,,Wales,30,31,Male,18809,15-Jul,1,1,1,https://www.ons.gov.uk/peoplepopulationandcommunity/populationandmigration/populationestimates/datasets/populationestimatesanalysistool
Wales,,Wales,31,32,Female,18680,15-Jul,1,1,1,https://www.ons.gov.uk/peoplepopulationandcommunity/populationandmigration/populationestimates/datasets/populationestimatesanalysistool
Wales,,Wales,31,32,Male,18596,15-Jul,1,1,1,https://www.ons.gov.uk/peoplepopulationandcommunity/populationandmigration/populationestimates/datasets/populationestimatesanalysistool
Wales,,Wales,32,33,Female,17963,15-Jul,1,1,1,https://www.ons.gov.uk/peoplepopulationandcommunity/populationandmigration/populationestimates/datasets/populationestimatesanalysistool
Wales,,Wales,32,33,Male,18044,15-Jul,1,1,1,https://www.ons.gov.uk/peoplepopulationandcommunity/populationandmigration/populationestimates/datasets/populationestimatesanalysistool
Wales,,Wales,33,34,Female,18221,15-Jul,1,1,1,https://www.ons.gov.uk/peoplepopulationandcommunity/populationandmigration/populationestimates/datasets/populationestimatesanalysistool
Wales,,Wales,33,34,Male,18107,15-Jul,1,1,1,https://www.ons.gov.uk/peoplepopulationandcommunity/populationandmigration/populationestimates/datasets/populationestimatesanalysistool
Wales,,Wales,34,35,Female,18155,15-Jul,1,1,1,https://www.ons.gov.uk/peoplepopulationandcommunity/populationandmigration/populationestimates/datasets/populationestimatesanalysistool
